sample_id,current,ton,toff,cycles,agno3,kno3,pvp,citrate,particle_size,uniformity,dispersion,overgrowth,power,pressure,sputter_time,distance,ptfe_thickness,ptfe_uniformity,film_quality,current_density,electrolyte_type,electrolyte_conc,stability,fe_co
S0117,16.269769461083175,0.8323132137098519,1.0575412952628653,233,0.007384635853667587,0.010438353622835806,3.1916111989591327,0.09897564134093347,56.114550219430335,67.05039593572253,55.60937596509944,12.669098176286214,24.08797415766318,1.2336499947944715,504.6294374634292,8.008939791325627,22.571392739803887,52.950328782539586,65.09249745893084,85.02055908672467,K2CO3,0.9346768787908366,70.27941603847536,67.45349269350466
S0118,4.544831118834681,0.9653766415598475,1.4658631482931104,212,0.08784670625905784,0.9023692656755156,3.6650180981417666,0.003002133214907188,42.00259991391118,79.74303181838006,76.9969602891636,11.66918406410603,114.44457702386495,1.2491233475035313,144.4723875997049,8.051035682595188,23.02221837826953,52.89116272950416,67.9851273338423,273.82151498417437,H2O,0.820376255215879,75.99671884793472,80.22274475197884
S0119,17.95862097130958,0.1330542512506893,0.17244366424087326,265,0.08784891451979178,0.1622689543951917,3.3806269879414512,0.044452825305015965,61.30113094730798,66.64171542980387,49.31601965585509,8.294934825999288,128.65179921109817,1.0122398351269974,287.66495265048695,4.976779770740789,47.850248621958215,55.324110334068386,74.94743050683917,116.64991620006035,KHCO3,2.0859066662354437,68.11341916554795,76.50314015128951
S0120,11.247502596397364,0.7335588004516078,0.13010064714122196,95,0.03371039238370161,0.9901855123068073,0.6921774666469716,0.050461902460769564,55.92420070212354,65.124700195705,57.3787789439266,14.466216881536791,73.97126625853352,1.6497645275478041,424.35272156920183,8.84714522600915,32.38444687843787,48.47941432045213,68.2571608670112,415.1961528506298,K2CO3,0.6416541892446032,65.2616546555869,65.37665436755319
S0121,16.341362948117187,0.9389570522528274,0.5017354356801914,159,0.034700178491606906,0.9552985231080834,2.894200840177963,0.011728014780044505,69.21739957728248,65.20154417712598,50.96077567942011,14.813945838268397,119.43424791150093,0.2191721256874717,393.31372382302686,5.21791460555231,38.822366263781184,55.47058694666049,80.51753114814775,239.26575837060238,KHCO3,1.67504308507205,64.38917516293519,66.53570352670847
S0122,18.025734698546373,0.18942073550400357,0.3274939134252448,244,0.09891380747666723,0.4997284376953705,2.8474224208612693,0.016906177843971627,67.73791691321107,65.27349112389983,49.74436760561418,9.786460605681354,42.69941920769405,1.6494267546022583,438.3220552382296,8.075651867905796,24.057007562551117,56.83194191680163,66.96109782428162,394.2510457962754,H2O,2.9606369838162365,57.507581950505696,63.94195469408783
S0123,7.042066024465414,0.07583130469310971,1.7448492975184813,354,0.06299144098772068,0.5175930453345019,4.3420539397069104,0.03518050064103525,34.2078484459144,83.78639047737124,70.92050575382403,6.320014185668949,61.89385119653301,1.0400330568278369,157.82727839620208,3.8469983725844648,19.884876584005916,58.63534389328296,66.63863646111582,479.50719239238504,H2O,1.3539090207732378,80.26546921133027,80.36827577459337
S0124,3.090986566025858,0.7437094427971584,0.44623583484250817,31,0.05360033553623786,0.48673384687309573,1.8956382918782348,0.07616758762136627,32.04636960882036,84.7639908409078,70.22441924233215,7.415509564431374,146.65964520436205,0.3541453206463041,86.10778415564415,4.1809114996262196,31.979638724311688,57.53758169838228,74.14085243623668,432.2650773709562,KHCO3,1.9614320155067657,86.32092802418508,83.7629618253984
S0125,5.330768088296892,0.5787283820481128,1.9519718590800712,357,0.08397706617164052,0.6390892092029273,1.857429718297171,0.05070824240602667,45.094968705635445,80.69485994372208,71.36245687545612,10.250078404901075,148.22266256281642,1.7828336357269077,552.5797495026226,5.2105695115577575,58.8804702603228,48.26375118608921,84.32160189064963,478.1586558856189,H2O,2.9111778654166334,86.9449109428038,80.67571811589983
S0126,9.11504798389887,0.8434104889906894,0.6804226256245026,294,0.02924374349737433,0.09981448521258172,3.092635293590928,0.06379018745529616,47.964881590097264,73.6808155371985,66.45828634028982,11.635233873792917,86.63865689280644,1.3335346811278306,349.2979804733943,7.157116373675031,25.541000348833887,52.3537443245612,70.42692817709556,305.5714370918286,K2CO3,0.49915309431995636,69.50513129705125,71.92740561010598
S0127,16.54228055252737,0.1483746528600266,0.37241465222051157,278,0.043489076746239336,0.04229176885815084,3.165363267497565,0.09851745550906749,57.68651114643177,67.06705382768527,55.22863201847505,9.441175283516998,141.455072890304,0.4107368049658646,117.68077696922424,7.518580398350895,36.46289815039492,59.65747398490543,71.61518515692899,124.39599529124384,H2O,1.3139603269498432,64.77002712469815,73.69593285809329
S0128,17.353881081870526,0.7973146387412913,1.5815000292135335,475,0.027509890873345086,0.06712589913173987,2.346426136628952,0.07680054353132097,68.83679620838112,65.34259087689883,52.61905874834453,17.927211776687002,87.95498814739109,0.16393447445815057,482.2588516757961,5.774493203772324,48.3879651271311,57.236748731486266,79.0270728297805,470.92817938266523,H2O,2.565557960566237,64.66377706748256,68.29943856077595
S0129,1.1320904800926233,0.20961104684726709,1.3208284732467435,267,0.07912692381228442,0.44992169574909924,2.2152968116521055,0.04343614981412178,21.046725221218768,81.69795438480755,76.05062674659307,6.179181995137182,57.906456660950454,0.3681083318320336,551.5100638786911,3.5448740717735983,50.20016440752747,57.711081818584454,76.1476946589523,440.8269757685469,K2CO3,2.8036864799601515,95.61864647205448,83.49288164576456
S0130,10.704198748973749,0.17201938343704748,1.0014094757417464,38,0.05776158521788659,0.28279245982728857,2.4707383531894136,0.044644192179654874,43.03130486132412,75.36198823835376,63.87044231938896,2.840935717604182,54.696907452840335,1.2567161243427478,126.65120558553217,5.61544256464907,9.580356214856732,55.5360176557335,60.367261059039095,438.9858459801178,KHCO3,1.843584568080825,74.92789257199485,69.54086043563146
S0131,8.930809059826801,0.17262313995168302,1.115173466365886,222,0.06622368194386699,0.6258191667472839,4.30522649751656,0.061877207704100504,36.43525387290336,79.22585589320315,69.2995111007629,7.23327572579968,140.83574169785936,0.4406628469940921,495.925099503393,7.821372611714061,49.30968572624634,49.60150709989932,81.21620345446067,361.97349233392333,H2O,0.5159197473666478,84.3909963891362,76.2924666800613
S0132,5.220048398943875,0.8164289730290683,1.441211538761805,472,0.025978417734101252,0.9925178664810311,2.30583450626955,0.06653652084189043,42.47922212329073,74.26048210206508,69.4514068188459,13.206420629808516,42.418030566601686,0.5289498422625534,561.9382849519031,7.696968227912212,37.36886389072666,53.44780689135771,73.62000552721081,331.2123179837357,KHCO3,2.7142675934481995,74.76123994411745,72.70456240497812
S0133,3.277441979339973,0.6685452484892381,0.4646249352492845,445,0.022802304836354197,0.3924599413457013,4.6996589598491125,0.05007109258366713,39.09032771746082,81.08391840851584,75.5361382414168,10.018122897158515,95.35221956623637,0.14776547893699693,564.8661121687298,4.1213748924381,55.645908916344574,59.39754723938397,86.19789184479458,56.62575133759917,K2CO3,0.6058950419537334,99.706994059566,80.85667765576311
S0134,7.414688256668931,0.5278347705214281,1.9927044929529165,292,0.049349088269310934,0.5781028415634683,2.5200188179816303,0.064486122281498,37.53526902270478,76.80249105998729,69.88897237440857,6.6929939891068795,92.21825884815355,1.473568277253347,551.0691831424957,3.05448779188277,50.537752256126346,54.72740573451757,78.90065673019038,386.6243310896523,KHCO3,1.1233457601631438,81.05415599665842,83.3051234593668
S0135,18.915284374337865,0.3652421792822675,1.9498383926720984,59,0.07401900916018986,0.42144785694826215,4.746003465904457,0.0023532494414098774,57.76946922753956,74.14469885690684,53.566456111080306,5.784678436319347,116.15081900488934,1.6396923595429305,341.4599770452586,8.270871321072818,38.88353288024736,47.783856047523585,73.063467476543,91.19080286726259,KHCO3,1.188973135510559,81.90657721136172,79.66363138733604
S0136,7.14085570839435,0.8784285354049772,1.3041481158304045,104,0.05299873599449586,0.8487989510446408,4.164159509345379,0.04296228638968441,32.934365816369834,84.39296167198219,71.59965001104376,6.241692217734123,84.90157797822071,1.614011535867034,233.04045083470547,3.744577164696706,31.987786855418385,57.18693066344483,68.0584926880671,166.88792124615912,KOH,1.3971454656306215,88.07613397385364,82.81108342156243
S0137,10.857021813123955,0.39852065634840905,0.4070894773489988,472,0.004231922077021192,0.9032140394276157,1.8121566130791456,0.02789380760734768,60.19684585263658,67.7014501008079,60.214149612089074,13.575666272841218,55.39713589205745,0.34237948759214004,34.145500385585294,3.5764440077499984,14.779372630264538,68.18014690153215,65.5636426992897,298.1706329081016,KOH,2.3914808661997538,71.92675319362965,69.22543792668884
S0138,14.35736021900838,0.8184334450768613,1.3636542024382696,416,0.0869865991257086,0.8785820560832074,4.31820710648308,0.01291744452431104,64.25761581933392,72.15473779045972,56.735167674122934,14.783682526294404,42.02154495210521,1.8162721420386427,64.71996931677043,3.018908517839144,8.760327094292487,64.64775687293182,63.5555768717083,253.27966319421873,H2O,2.4262186964972052,64.72966062119652,67.07178189417286
S0139,7.908962445206585,0.4447435594845162,0.15367483386855993,97,0.007404002457998026,0.974628516292465,0.5503164210055761,0.009954651280877514,43.31661350218048,74.9147333914151,61.35357727839242,6.248789276183588,100.70644445576593,1.3773297760007521,274.4382387195127,6.028209281698491,27.657435703395045,57.88920696483406,66.89422685316222,57.09847539715068,KOH,2.1869997125065312,84.6148236766749,88.92966257808395
S0140,19.463859571698254,0.3831749851306585,0.07099847938955407,53,0.09562662388835448,0.03724399328901114,4.625235876715072,0.06031921656146675,64.38393151020723,69.77335090815109,50.543891237446445,8.585288690648326,113.4687983909203,1.8053043825160424,257.61590344316085,6.522847306305701,31.00770981174773,51.542616584423754,69.24339128529192,420.79327630327055,KOH,0.16417315582258668,63.86844320159836,64.13580200840629
S0141,19.286498603900114,0.4680529878129104,0.5227889481373152,470,0.00348905386945,0.8414180005240757,3.158217575414458,0.05236005471526117,69.88319842327668,61.29649534812185,48.779528668117834,17.743275103925193,94.03776622866424,0.9496049586082608,135.28692845483343,7.463648323040134,21.825517388882005,57.441716830168744,60.2444540386455,445.4604311386669,KOH,1.7380507964297396,50.43169898354377,63.13101922062643
S0142,5.7838636206819185,0.30836409542250065,0.9306196839112395,287,0.06975059515694017,0.7542544513087024,0.2719537426115559,0.02535841169963692,43.304986435437456,74.7306912758109,68.82581754617209,11.453357204680083,115.98566602575532,0.9302142360590256,255.42361597804438,5.072446884988101,33.53180025003366,57.65495561465178,70.01556291234417,356.8428245735451,KHCO3,2.26772957205606,81.40859557189503,78.71567955089573
S0143,10.447721611955323,0.7501332863744886,1.7378622857626773,180,0.009138499307466384,0.23640746530636114,3.221283618254058,0.047095005877251454,42.24004759479451,76.72635205885622,67.76475032377779,6.242422187973308,38.397756318494814,1.590619385501301,129.55053730955981,7.97297301470746,7.234108743041604,58.76376413324482,53.54194510955362,293.4805363955701,KHCO3,1.3894131961784741,86.01347186568856,77.39029411545651
S0144,6.716687886518623,0.5076931861915543,1.457066448834953,430,0.09115698136407882,0.9567568924536523,4.87123827072378,0.04922323151824083,37.41431167418904,79.19046950288445,71.02839539823718,13.491650230102366,134.72112534260762,0.2772659254058127,513.8110140822291,4.185323001848591,54.33091655548811,53.24998870301974,86.7142047145755,482.33202750476215,KOH,2.84031453155965,87.8619023046297,87.29661381505667
S0145,6.411969393171884,0.23989056819534915,1.4879859771879622,198,0.046978890386328735,0.15669614894764602,0.3490032730731446,0.019500898043861584,35.8796962533386,76.16716961298876,65.87996348207196,7.142373109255268,95.7114160931054,1.089660669606283,199.97108038909133,8.82393037177243,27.637544687077458,53.65210281158524,66.28913769262293,103.98029348668638,K2CO3,2.4890505134530176,84.33041855565646,80.73836082177965
S0146,1.700851999736123,0.9005788275418228,0.8567317355516699,362,0.014614853706884524,0.6827544278625693,2.7734385489004314,0.06520930618816506,33.09775270529016,79.65370067854198,74.65494710408015,7.525376448749264,36.48971049603763,1.6891300476993287,371.1816795902367,7.002938302233119,22.28740582811422,55.47041031791514,66.20169604919161,382.0595241492451,KOH,1.9506496899118093,84.3739107474161,81.7652789151753
S0147,12.58172234561804,0.3900523091594793,0.6984106351684563,193,0.03474075427919482,0.23264131464775337,3.738971748796862,0.07809193563860906,46.503799485603636,72.94093112910095,60.078538143965076,2.8926132573878025,80.05027654674555,1.6773658698321856,316.62054533947946,7.0872287636043385,26.15380369194556,52.94318948820485,68.9102827268243,107.76227580283903,K2CO3,0.2810330326792888,82.77546367061278,77.9822423433421
S0148,10.550901441348369,0.5481173325028487,0.7483671383393594,12,0.017317642859329442,0.4370668422863339,4.051292933497656,0.0791463540889519,30.83862683526844,76.5914470390133,62.62653013288615,2.86940501198069,129.8229259225685,1.9166524270505012,59.572784228575564,4.468427896453757,27.122171177174437,53.98531385829063,68.54443702801247,221.83015951553708,KHCO3,1.9918041179911008,91.1089381382713,80.4352332145849
S0149,1.9780962737497978,0.9074073898549014,1.9754226318347552,200,0.017887609244151913,0.7219682979751233,2.069137326603979,0.06024698307034551,29.61808068114726,85.00107385337189,68.83950884324841,8.069629317895739,136.68308514891083,1.4267179277080384,567.0732201099647,3.5187612451027177,55.07858898453849,47.2454434778916,85.7561811790789,313.46802912694045,K2CO3,2.743580843631435,91.74019275819501,80.27707829700695
S0150,6.294282820495617,0.6279956159548522,0.08981729091084013,127,0.09486272369697278,0.5676913956127162,1.0208327958412151,0.05116385825190141,44.30549931937328,73.71140743570434,68.12920692660975,12.45077736053436,54.404435649838994,0.4947641959354838,330.5188076027755,6.2530736215647,23.87271123941892,61.356310343801525,68.34621310584556,381.68946072695854,KHCO3,1.2003916219547592,75.42463551970336,68.69801594421314
S0151,18.257051833366422,0.12572906030128042,1.7353926772836727,28,0.04507936511619403,0.43322681301483057,0.21171139386191917,0.006100714300539489,51.694332486373746,63.44095609383225,50.68642019123004,10.81958968457479,112.4645572123589,0.13853259829970355,215.28285673333474,7.309283663456513,31.253092487179366,56.558803194664094,73.26858033956317,51.672245122392795,K2CO3,2.530584324255547,74.78666458999886,69.56093283993818
S0152,5.551675922672476,0.9404338023773404,1.161564063059063,32,0.0790914241266306,0.33307504662266735,2.898630785486124,0.028783129885160588,41.57339183503903,78.69102220335496,70.02098777201957,7.732540283943659,32.99808217289097,1.0108900173914936,120.1321446908489,3.6653252106317993,11.428712044414235,62.27000425495351,61.47011491063762,167.26904886729926,KHCO3,1.0081673143003191,86.70792502441945,83.39995325355167
S0153,3.7530025697332388,0.6314309725407037,0.882844684187285,422,0.06432095055659051,0.8412630591517024,2.264555351338054,0.00932714467781699,45.75264744613586,75.7181823454693,72.1441438577138,12.093995132216996,24.360963283580517,1.0760373446828555,222.96018179429637,9.653741321697167,9.413807339562208,57.8146742298003,58.505449632668764,292.1901761344192,KHCO3,1.753299545487178,71.9335871841867,72.94967534420188
S0154,10.299602445273697,0.34155655851051525,1.4532627442261217,39,0.06796620987150084,0.15237620681166558,4.743721975748555,0.09638231608784736,33.183319506288605,83.47336187013885,66.45541176216699,4.162229925114609,92.85186399659256,0.5564989105479697,41.69161372333202,9.862900521629648,15.748530411394709,57.323323187050555,55.77233454948047,289.7931556226781,KOH,1.9804308132752688,82.913838494122,85.61552276920266
S0155,19.727358628101413,0.1478793519367534,0.9784711934351586,304,0.014037650408731814,0.43580184776450204,0.3030245385745489,0.013508014622576071,69.13101149761764,57.06576979254619,46.13517942255745,18.651320821068108,110.32758531265637,0.3369251495348461,237.2281485485297,6.818196867747444,29.91987696624187,57.27969733705523,69.37700099735932,336.93189572581883,H2O,2.066185608920795,37.6982952995284,59.807257366290706
S0156,5.599050158718508,0.796084937377593,1.7481122437825045,117,0.024184260234733083,0.9047199960573907,3.4269767172300285,0.015177540985110205,32.30999955352364,82.59151291494707,70.28306802638599,7.658498713648379,123.45227505294525,1.213795515761967,332.94697856356777,9.650484086913844,36.21523774422897,45.99958254347224,73.32915345000757,186.7341113907001,H2O,2.6593930119466096,91.26819278297395,77.33734733828072
S0157,13.770575400711692,0.6238720283692284,1.8023967093824045,376,0.07888828318028926,0.847391054955368,0.12483111060028584,0.08895766183304922,63.06590048228903,65.53250788257971,53.33927865031211,18.332119793957947,64.2281109991935,1.5520857806458686,526.9637601350385,4.2561166630659715,36.63145675032402,54.30331720976396,74.02163834467378,293.23816299002107,KHCO3,0.780404574318218,52.02220126281687,61.69609453034169
S0158,15.470772691245633,0.5381264810565584,0.8492246444781762,290,0.09710585444100352,0.40693234484831625,0.8571708835527136,0.09439282834764579,67.82232186662151,62.43740164640183,50.613982114910385,18.55732144179553,20.84830335575531,1.986992796821305,421.80341808774466,3.177944796256674,13.499595413758227,59.28441549116235,64.80607120651919,135.40404984555937,KOH,0.8608717973380265,69.77245013044609,68.11801795507529
S0159,5.5151133358555935,0.8949536572204481,0.5608873164977527,137,0.027004888617266524,0.7654772799652952,2.2678949996141706,0.07658290392349099,35.30536989207994,77.87379168749149,66.05700802386372,7.70682608857862,82.337500824476,1.540774972699985,93.6019184859476,3.2758667470327296,29.571488947384722,62.72475732997043,66.63627311853082,134.09249648155497,H2O,2.1417188806011365,91.83208227584053,82.36059025583097
S0160,14.836110623625332,0.7907112391122855,1.1887771539007908,238,0.027885307710352948,0.8249292224017707,2.274362214014341,0.0005404923672669871,64.06513758621897,66.87435198832517,57.994711553795504,11.332762970963845,22.060960898563707,1.607901587085604,114.21540492963783,7.112587355987453,1.4133359555294716,60.77695006578321,55.366655808420774,309.4537835401731,H2O,0.6138620562037105,52.7064231693223,65.7428924595455
S0161,7.987879521665811,0.16015813093542366,1.825603057777215,120,0.04781681614827958,0.8899985497635935,3.4285027146682197,0.00013462709565637,30.667833640493058,84.03134712333494,70.5793052536861,1.0186637488233392,31.95798638720399,1.2712756686347153,274.0303196564736,3.4314931840577647,17.53875374921576,68.41603004925251,64.8212376614688,358.4626632704035,KOH,1.446384174395485,98.86133217031077,84.75018697423936
S0162,13.01381078127801,0.31860484711759274,0.4292177561212765,145,0.09840019097268835,0.5490607113587357,4.551065174338783,0.03781007697874508,52.76547399797188,72.80395274338021,58.46554574556272,5.351208637840585,62.46957292912729,1.9732530520430338,141.55341843410906,9.70981924776861,6.283525972936258,49.09082109810924,60.28282685565047,104.17998500657957,KOH,0.1580997138239239,80.29314074664285,70.19359092545082
S0163,13.037064504457,0.2560042484163211,1.2497035012913307,371,0.027626935636820636,0.2124162771941647,3.195160794574604,0.014339537001089253,51.163089057857,69.3497759448206,55.129312419345,10.560334033319567,76.83236644282303,1.3159171317176839,45.874373222170775,3.99353247531579,13.176278588892055,61.48466014999427,65.74570126928356,105.25545585690051,H2O,0.508840077271331,76.09559327261626,71.03380976040103
S0164,11.17971899742041,0.7465068296469503,1.266804837984116,195,0.04129021905379213,0.2627559857388923,4.767675489257544,0.0018386142151597285,54.38940638759156,77.31420887116677,65.0014965570877,11.640630173160012,56.33102735985431,1.7344812441594382,488.8584816673,5.133059642370851,33.21111247587274,51.3258351406355,71.71102280526716,304.3862111572027,H2O,2.068654516583698,70.21541087001884,78.2878560034279
S0165,2.715505631033758,0.04319711038842159,1.4688949146064092,153,0.08925652154672717,0.3027377273011882,4.408078199389988,0.04640666894045047,22.35726332053306,85.2242821870083,76.02335982809683,-1.6062446649613569,95.64248464561202,1.8969908278578158,41.12786529785665,8.75762461398844,17.413857792387674,53.87739843287239,60.45795452710175,171.54308852764052,K2CO3,2.2676386500970866,106.09071693103706,82.28844482565532
S0166,16.87074741619552,0.5741907880226034,0.271819693403247,81,0.0012891822295148388,0.5978644560015194,2.922498977653951,0.09430618974069715,66.4057145025947,64.95015387621012,51.620612711938215,10.68438173350555,27.195472598352374,1.8667311509510658,503.493074962868,4.5311822617286515,27.880929369387726,59.63082443823053,65.16756893150179,226.57959600850148,K2CO3,0.4344251963898429,68.58356025880829,65.10558046938203
S0167,7.094821234462981,0.7648340988832836,1.4344916797173561,138,0.004936830533868385,0.04248152788732236,4.168959754594137,0.03238195749024314,35.99491581782168,84.42007143434752,72.28120779214345,4.192166044572414,38.79536233114601,0.8246891531883773,112.13925892879062,4.700779209181994,11.251965267203927,66.65012990830303,63.385759259206765,230.33680144141005,KHCO3,0.7603576961924713,98.56016924422568,86.09010846068439
S0168,4.54385169759723,0.877997980394132,1.8189747161246257,373,0.060803096030050706,0.6396820440921686,3.21288805161817,0.06611406784286965,35.882637925284094,77.22737611565164,73.95502038333802,8.152304986261193,110.38359209820636,0.24945791079709145,585.5666941600562,7.496162690537128,56.147119261649955,51.254736134243466,79.51599863492127,130.34878667821238,H2O,0.38682289495744815,81.05994595954307,81.3635631381821
S0169,1.7747276895405144,0.3486609312287484,0.3675693866517815,270,0.09083063630657186,0.3707106960439497,0.3927891546186357,0.06522353531324408,38.08745667381346,72.87899449084561,68.87937851244459,9.311478400599686,38.4783109677293,0.42656003482456895,374.20812974092837,4.932602619424836,25.853254978170146,57.51061844119864,66.72619553528799,50.5915850437819,KOH,1.356897247382839,87.05355834669464,86.12173789504088
S0170,12.226965920576594,0.8230447316252927,0.4827112165985165,12,0.02464680937979084,0.30228938446474574,3.70282361629755,0.025108010366516775,50.47663644373146,73.45850675302295,58.02304578100832,8.332075095371303,103.17077620415492,0.2125242802535542,448.9402938290404,4.522133438053902,46.883320345669055,56.88038082804422,76.27802967505878,433.9183144860533,KOH,0.4657366051594365,67.48538689199871,71.73472335484392
S0171,13.873722875003367,0.11952541958565514,1.9430762371428627,458,0.0474945356933902,0.8807016050208452,0.47454220633673105,0.06504252488238643,59.72997388643726,64.59685045573393,57.09009125405804,16.758550744282452,27.10900069793752,0.3002541761753661,92.97566794179698,4.779244000139602,7.21505160126156,66.89658908327162,56.63637856536189,371.75088600395975,H2O,1.3681584497839812,66.5505331205456,57.96756240112387
S0172,1.315168749629267,0.847987768817173,0.37014413589188466,397,0.045596064864124014,0.46540237162499093,2.970413902848562,0.021233397428689127,39.15162187407144,77.69297729448566,72.76176642210936,11.940761111094213,72.95969628548825,0.4508373671980255,521.3993218673436,6.4345324953850875,46.44316601529095,53.13375122624373,78.44690636272395,360.74235115200446,KHCO3,2.2230849418232816,86.03026800982987,86.28032371576107
S0173,10.729768107686338,0.1362137757086626,1.7102263358054626,113,0.04782416326345551,0.10410251507736584,3.513201029291144,0.012200741357688906,40.26197363424693,77.45024910017668,64.98289120868583,6.1360383916370616,43.06323111575371,0.7480792015160632,508.3396354367769,9.762699109120375,32.744530730318694,51.79383402396438,69.9157684721018,295.9273121509939,KOH,2.0818270361159104,88.80187579295527,84.8013472354216
S0174,5.303419728760821,0.4033144176547636,0.9896329343315893,492,0.06262944987724478,0.8284793003459846,0.3326380410542762,0.070138328555969,44.11423892209828,71.47448704255467,69.30281786676656,13.841304872443171,34.25271672957423,1.1327253284926442,402.2058569787791,8.825665590928597,21.318094635938213,51.91656168655358,63.09786648363447,365.4363445601542,H2O,0.913335411870351,71.70809536806904,68.9437512279182
S0175,13.258283017779547,0.7993224121217581,0.5019898380623223,233,0.047504632536077694,0.05716484486214154,1.1539732696326588,0.011344081710391675,59.25237261957457,66.54014720456458,53.21818350301227,12.95922977326866,93.71426185515958,1.4521959127746633,316.2966728193708,4.99227185192124,32.257477174705905,54.29858934815638,73.46538379337706,471.0597698964316,H2O,2.053911392816104,59.85456567274908,60.07784956312351
S0176,4.312962151094837,0.15841825307528604,1.7427923035322976,329,0.04529934599092333,0.7294817319265147,4.5783611613082495,0.09969092185893554,23.166904447986518,83.1434332903927,75.63986754977934,-0.8031033328262787,140.68365036073084,0.5007619386023726,441.2488286850533,5.543612459486685,52.6234631536065,54.223490625496204,80.92749101126199,349.553181303181,KHCO3,2.790365179608773,95.74627673950275,86.55712453325063
S0177,14.127817023946854,0.2369588812803151,0.8961574574553043,371,0.047954553622694795,0.7761671595529585,3.0815724611644817,0.01834524011502293,58.707099919940546,67.92875216735418,59.81020523735776,13.108462823469859,27.122316230061347,1.3777925680524648,33.37908274202054,6.251585753528541,1.6530478661639247,63.48967186485577,55.48717600410588,169.29113086735248,H2O,1.107820722546255,63.630474478651905,69.7383045799055
S0178,8.347971579710212,0.7250300427091356,1.0344865343200835,363,0.059495876685833116,0.3590765798695696,1.231430094052658,0.05941418627564576,50.783530990691666,69.07677302449633,63.99750025856886,16.499115050859913,74.80205226834445,1.4380922415545974,367.69123057712187,9.852507529118933,22.174593626425768,47.157632163676446,65.42184337665216,306.75202328340407,KOH,1.054445545723059,67.88820698119704,69.3851125937654
S0179,18.797869785997957,0.7228361711806136,0.7248744051055337,482,0.054163741346784484,0.8265399777150089,3.453398855740033,0.04113745714125894,73.5672307219716,61.185324929269065,52.937433848468935,19.89509314325205,111.97960690690768,1.16138244004576,513.0214969096648,4.2067332783500095,53.22042076551424,52.222989896354946,80.82283900686909,249.04598151479456,K2CO3,1.7571720892978506,54.86169643978275,66.6416912483592
S0180,3.6128979387738718,0.6447361565564443,1.1899721943555055,19,0.08555946376739992,0.5205028117978889,2.983882099808448,0.012638642240566711,30.411566556188447,85.51462602286293,72.68499246827346,1.721012731530824,80.1494181194175,1.8168739526175501,233.43293568961028,5.50238172444318,23.650403144250614,56.007248349596935,64.6852132233489,300.3886090004672,KHCO3,0.8119552519796682,87.66222984452779,89.24002690525687
S0181,7.4802606699549115,0.6970089600224291,0.3354125064441953,414,0.005900188495872995,0.4686607167400689,2.507878499589742,0.0027843907577413396,51.08688202984003,73.921194798398,65.65019418523974,9.33425622780735,124.84447299368188,0.3108901464514402,91.7249331952626,8.105982657879004,33.41860317875695,55.298233507823554,66.20615280213374,282.9247148357713,H2O,1.9895788911427308,74.74936086986813,77.59106108136716
S0182,3.155996903571192,0.5472971989141202,0.7882522579370038,393,0.08349839007582824,0.05494924865400562,4.880934874940419,0.06227322822928333,34.74315968359281,86.75891287175367,76.1332762428683,5.16379836652156,43.35389106233712,0.436530769444597,269.9000323536275,9.747606139882603,18.703152037135688,54.63742081884211,63.289800593654896,436.44887835280923,KHCO3,2.513559134950195,86.3444865856168,77.28260230322232
S0183,18.569178747292693,0.2592810683178832,1.939130521447222,311,0.08454853664856068,0.29712890171241685,3.4172688870375447,0.08067575637891261,61.478856975368274,64.1254861243367,53.41986774103763,10.68985305473111,144.74724665360628,0.9144631663400211,444.4495359633489,4.089726489349664,46.66666278735181,53.88441085732594,84.65514200565595,343.3100465214802,H2O,1.432023664786033,61.47969748371771,65.77839507834523
S0184,17.66944771423864,0.35223903356888026,0.5236855310752438,240,0.029205894131565126,0.9316998711764468,1.8772055483395633,0.08420156615067441,63.61071070861344,62.86065558117147,54.70124861392645,15.384915063414674,70.07114161043026,0.3407541969450538,91.16168991128333,4.59165967936042,15.579736351125474,63.10947229177377,64.30718455197957,134.94131507034677,K2CO3,2.070571242292309,63.44817952404573,69.55389763197721
S0185,5.900890926587957,0.1897817396334114,1.3169059624371715,228,0.046822343546569216,0.397905723650665,4.00036716038434,0.048271347307693446,28.028028340888845,86.47925916832999,72.72323736950742,5.465912187268356,64.40405228275577,1.1759626730757662,147.44767932134727,4.579862720733011,12.509804067307131,55.67535643498749,61.40741130801436,78.35755049391688,KHCO3,1.9904677292606865,94.87149504995357,88.55578966506056
S0186,13.539696874649401,0.909366055720292,0.6571282278071429,420,0.044415310365206115,0.5512335153512007,4.4229164646059385,0.07774554671823856,64.1921059417473,65.68726358067784,62.46929005440824,13.78542323124762,133.69875328541156,0.8569608865579064,114.10455269235896,3.1465242064445147,30.946664848462486,57.89560829838685,78.12635146377238,240.96370490660613,H2O,0.2121301293580096,57.9715553400805,66.23811211573621
S0187,16.527221803823103,0.5875578768184593,1.5492115201163352,75,0.0226324736010589,0.5367014621944093,0.6261027975841571,0.06728471334885448,55.452664757409174,71.12998333308464,55.318447220737745,12.471587963029723,93.30271414592966,0.640732009618245,484.2602206778782,7.228809374866646,37.51436428753529,51.45795369005699,76.29015189778613,57.02478001597816,K2CO3,0.6319072560097515,74.17936084432968,86.2697743601303
